,0
1874,x<10min
1875,x<10min
1876,x<10min
1877,x<10min
1878,x<10min
1879,x<10min
1880,x<10min
1881,x<10min
1882,x<10min
1883,x<10min
1884,x<10min
1885,x<10min
1886,x<10min
1887,x<10min
1888,x<10min
1889,x<10min
1890,x<10min
1891,x<10min
1892,x<10min
1893,x<10min
1894,x<10min
1895,x<10min
1896,x<10min
1897,x<10min
1898,x<10min
1899,x<10min
1900,x<10min
1901,x<10min
1902,x<10min
1903,x<10min
1904,x<10min
1905,x<10min
1906,x<10min
1907,x<10min
1908,x<10min
1909,x<10min
1910,x<10min
1911,x<10min
1912,x<10min
1913,x<10min
1914,x<10min
1915,x<10min
1916,x<10min
1917,x<10min
1918,x<10min
1919,x<10min
1920,x<10min
1921,x<10min
1922,x<10min
1923,x<10min
1924,x<10min
1925,x<10min
1926,x<10min
1927,x<10min
1928,x<10min
1929,x<10min
1930,x<10min
1931,x<10min
1932,x<10min
1933,x<10min
1934,x<10min
1935,x<10min
1936,x<10min
1937,x<10min
1938,x<10min
1939,x<10min
1940,x<10min
1941,x<10min
1942,x<10min
1943,x<10min
1944,x<10min
1945,x<10min
1946,x<10min
1947,x<10min
1948,x<10min
1949,x<10min
1950,x<10min
1951,x<10min
1952,x<10min
1953,x<10min
1954,x<10min
1955,x<10min
1956,x<10min
1957,x<10min
1958,x<10min
1959,x<10min
1960,x<10min
1961,x<10min
1962,x<10min
1963,x<10min
1964,x<10min
1965,x<10min
1966,x<10min
1967,x<10min
1968,x<10min
1969,x<10min
1970,x<10min
1971,x<10min
1972,x<10min
1973,x<10min
1974,x<10min
1975,x<10min
1976,x<10min
1977,x<10min
1978,x<10min
1979,x<10min
1980,x<10min
1981,x<10min
1982,x<10min
1983,x<10min
1984,x<10min
1985,x<10min
1986,x<10min
1987,x<10min
1988,x<10min
1989,x<10min
1990,x<10min
1991,x<10min
1992,x<10min
1993,x<10min
1994,x<10min
1995,x<10min
1996,x<10min
1997,x<10min
1998,x<10min
1999,x<10min
2000,x<10min
2001,x<10min
2002,x<10min
2003,x<10min
2004,x<10min
2005,x<10min
2006,x<10min
2007,x<10min
2008,x<10min
2009,x<10min
2010,x<10min
2011,x<10min
2012,x<10min
2013,x<10min
2014,x<10min
2015,x<10min
2016,x<10min
2017,x<10min
2018,x<10min
2019,x<10min
2020,x<10min
2021,x<10min
2022,x<10min
2023,x<10min
2024,x<10min
2025,x<10min
2026,x<10min
2027,x<10min
2028,x<10min
2029,x<10min
2030,x<10min
2031,x<10min
2032,x<10min
2033,x<10min
2034,x<10min
2035,x<10min
2036,x<10min
2037,x<10min
2038,x<10min
2039,x<10min
2040,x<10min
2041,x<10min
2042,x<10min
2043,x<10min
2044,x<10min
2045,x<10min
2046,x<10min
2047,x<10min
2048,x<10min
2049,x<10min
2050,x<10min
2051,x<10min
2052,x<10min
2053,x<10min
2054,x<10min
2055,x<10min
2056,x<10min
2057,x<10min
2058,x<10min
2059,x<10min
2060,x<10min
2061,x<10min
2062,x<10min
2063,x<10min
2064,x<10min
2065,x<10min
2066,x<10min
2067,x<10min
2068,x<10min
2069,x<10min
2070,x<10min
2071,x<10min
2072,x<10min
2073,x<10min
2074,x<10min
2075,x<10min
2076,x<10min
2077,x<10min
2078,x<10min
2079,x<10min
2080,x<10min
2081,x<10min
2082,x<10min
2083,x<10min
2084,x<10min
2085,x<10min
2086,x<10min
2087,x<10min
2088,x<10min
2089,x<10min
2090,x<10min
2091,x<10min
2092,x<10min
2093,x<10min
2094,x<10min
2095,x<10min
2096,x<10min
2097,x<10min
2098,x<10min
2099,x<10min
2100,x<10min
2101,x<10min
2102,x<10min
2103,x<10min
2104,x<10min
2105,x<10min
2106,x<10min
2107,x<10min
2108,x<10min
2109,x<10min
2110,x<10min
2111,x<10min
2112,x<10min
2113,x<10min
2114,x<10min
2115,x<10min
2116,x<10min
2117,x<10min
2118,x<10min
2119,x<10min
2120,x<10min
2121,x<10min
2122,x<10min
2123,x<10min
2124,x<10min
2125,x<10min
2126,x<10min
2127,x<10min
2128,x<10min
2129,x<10min
2130,x<10min
2131,x<10min
2132,x<10min
2133,x<10min
2134,x<10min
2135,x<10min
2136,x<10min
2137,x<10min
2138,x<10min
2139,x<10min
2140,x<10min
2141,x<10min
2142,x<10min
2143,x<10min
2144,x<10min
2145,x<10min
2146,x<10min
2147,x<10min
2148,x<10min
2149,x<10min
2150,x<10min
2151,x<10min
2152,x<10min
2153,x<10min
2154,x<10min
2155,x<10min
2156,x<10min
2157,x<10min
2158,x<10min
2159,x<10min
2160,x<10min
2161,x<10min
2162,x<10min
2163,x<10min
2164,x<10min
2165,x<10min
2166,x<10min
2167,x<10min
2168,x<10min
2169,x<10min
2170,x<10min
2171,x<10min
2172,x<10min
2173,x<10min
2174,x<10min
2175,x<10min
2176,x<10min
2177,x<10min
2178,x<10min
2179,x<10min
2180,x<10min
2181,x<10min
2182,x<10min
2183,x<10min
2184,x<10min
2185,x<10min
2186,x<10min
2187,x<10min
2188,x<10min
2189,x<10min
2190,x<10min
2191,x<10min
2192,x<10min
2193,x<10min
2194,x<10min
2195,x<10min
2196,x<10min
2197,x<10min
2198,x<10min
2199,x<10min
2200,x<10min
2201,x<10min
2202,x<10min
2203,x<10min
2204,x<10min
2205,x<10min
2206,x<10min
2207,x<10min
2208,x<10min
2209,x<10min
2210,x<10min
2211,x<10min
2212,x<10min
2213,x<10min
2214,x<10min
2215,x<10min
2216,x<10min
2217,x<10min
2218,x<10min
2219,x<10min
2220,x<10min
2221,x<10min
2222,x<10min
2223,x<10min
2224,x<10min
2225,x<10min
2226,x<10min
2227,x<10min
2228,x<10min
2229,x<10min
2230,x<10min
2231,x<10min
2232,x<10min
2233,x<10min
2234,x<10min
2235,x<10min
2236,x<10min
2237,x<10min
2238,x<10min
2239,x<10min
2240,x<10min
2241,x<10min
2242,x<10min
2243,x<10min
2244,x<10min
2245,x<10min
2246,x<10min
2247,x<10min
2248,x<10min
2249,x<10min
2250,x<10min
2251,x<10min
2252,x<10min
2253,x<10min
2254,x<10min
2255,x<10min
2256,x<10min
2257,x<10min
2258,x<10min
2259,x<10min
2260,x<10min
2261,x<10min
2262,x<10min
2263,x<10min
2264,x<10min
2265,x<10min
2266,x<10min
2267,x<10min
2268,x<10min
2269,x<10min
2270,x<10min
2271,x<10min
2272,x<10min
2273,x<10min
2274,x<10min
2275,x<10min
2276,x<10min
2277,x<10min
2278,x<10min
2279,x<10min
2280,x<10min
2281,x<10min
2282,x<10min
2283,x<10min
2284,x<10min
2285,x<10min
2286,x<10min
2287,x<10min
2288,x<10min
2289,x<10min
2290,x<10min
2291,x<10min
2292,x<10min
2293,x<10min
2294,x<10min
2295,x<10min
2296,x<10min
2297,x<10min
2298,x<10min
2299,x<10min
2300,x<10min
2301,x<10min
2302,x<10min
2303,x<10min
2304,x<10min
2305,x<10min
2306,x<10min
2307,x<10min
2308,x<10min
2309,x<10min
2310,x<10min
2311,x<10min
2312,x<10min
2313,x<10min
2314,x<10min
2315,x<10min
2316,x<10min
2317,x<10min
2318,x<10min
2319,x<10min
2320,x<10min
2321,x<10min
2322,x<10min
2323,x<10min
2324,x<10min
2325,x<10min
2326,x<10min
2327,x<10min
2328,x<10min
2329,x<10min
2330,x<10min
2331,x<10min
2332,x<10min
2333,x<10min
2334,x<10min
2335,x<10min
2336,x<10min
2337,x<10min
2338,x<10min
2339,x<10min
2340,x<10min
2341,x<10min
2342,x<10min
2343,x<10min
2344,x<10min
2345,x<10min
2346,x<10min
2347,x<10min
2348,x<10min
2349,x<10min
2350,x<10min
2351,x<10min
2352,x<10min
2353,x<10min
2354,x<10min
2355,x<10min
2356,x<10min
2357,x<10min
2358,x<10min
2359,x<10min
2360,x<10min
2361,x<10min
2362,x<10min
2363,x<10min
2364,x<10min
2365,x<10min
2366,x<10min
2367,x<10min
2368,x<10min
2369,x<10min
2370,x<10min
2371,x<10min
2372,x<10min
2373,x<10min
2374,x<10min
2375,x<10min
2376,x<10min
2377,x<10min
2378,x<10min
2379,x<10min
2380,x<10min
2381,x<10min
2382,x<10min
2383,x<10min
2384,x<10min
2385,x<10min
2386,x<10min
2387,x<10min
2388,x<10min
2389,x<10min
2390,x<10min
2391,x<10min
2392,x<10min
2393,x<10min
2394,x<10min
2395,x<10min
2396,x<10min
2397,x<10min
2398,x<10min
2399,x<10min
2400,x<10min
2401,x<10min
2402,x<10min
2403,x<10min
2404,x<10min
2405,x<10min
2406,x<10min
2407,x<10min
2408,x<10min
2409,x<10min
2410,x<10min
2411,x<10min
2412,x<10min
2413,x<10min
2414,x<10min
2415,x<10min
2416,x<10min
2417,x<10min
2418,x<10min
2419,x<10min
2420,x<10min
2421,x<10min
2422,x<10min
2423,x<10min
2424,x<10min
2425,x<10min
2426,x<10min
2427,x<10min
2428,x<10min
2429,x<10min
2430,x<10min
2431,x<10min
2432,x<10min
2433,x<10min
2434,x<10min
2435,x<10min
2436,x<10min
2437,x<10min
2438,x<10min
2439,x<10min
2440,x<10min
2441,x<10min
2442,x<10min
2443,x<10min
2444,x<10min
2445,x<10min
2446,x<10min
2447,x<10min
2448,x<10min
2449,x<10min
2450,x<10min
2451,x<10min
2452,x<10min
2453,x<10min
2454,x<10min
2455,x<10min
2456,x<10min
2457,x<10min
2458,x<10min
2459,x<10min
2460,x<10min
2461,x<10min
2462,x<10min
2463,x<10min
2464,x<10min
2465,x<10min
2466,x<10min
2467,x<10min
2468,x<10min
2469,x<10min
2470,x<10min
2471,x<10min
2472,x<10min
2473,x<10min
2474,x<10min
2475,x<10min
2476,x<10min
2477,x<10min
2478,x<10min
2479,x<10min
2480,x<10min
2481,x<10min
2482,x<10min
2483,x<10min
2484,x<10min
2485,x<10min
2486,x<10min
2487,x<10min
2488,x<10min
2489,x<10min
2490,x<10min
2491,x<10min
2492,x<10min
2493,x<10min
2494,x<10min
2495,x<10min
2496,x<10min
2497,x<10min
2498,x<10min
2499,x<10min
2500,x<10min
2501,x<10min
2502,x<10min
2503,x<10min
2504,x<10min
2505,x<10min
2506,x<10min
2507,x<10min
2508,x<10min
2509,x<10min
2510,x<10min
2511,x<10min
2512,x<10min
2513,x<10min
2514,x<10min
2515,x<10min
2516,x<10min
2517,x<10min
2518,x<10min
2519,x<10min
2520,x<10min
2521,x<10min
2522,x<10min
2523,x<10min
2524,x<10min
2525,x<10min
2526,x<10min
2527,x<10min
2528,x<10min
2529,x<10min
2530,x<10min
2531,x<10min
2532,x<10min
2533,x<10min
2534,x<10min
2535,x<10min
2536,x<10min
2537,x<10min
2538,x<10min
2539,x<10min
2540,x<10min
2541,x<10min
2542,x<10min
2543,x<10min
2544,x<10min
2545,x<10min
2546,x<10min
2547,x<10min
2548,x<10min
2549,x<10min
2550,x<10min
2551,x<10min
2552,x<10min
2553,x<10min
2554,x<10min
2555,x<10min
2556,x<10min
2557,x<10min
2558,x<10min
2559,x<10min
2560,x<10min
2561,x<10min
2562,x<10min
2563,x<10min
2564,x<10min
2565,x<10min
2566,x<10min
2567,x<10min
2568,x<10min
2569,x<10min
2570,x<10min
2571,x<10min
2572,x<10min
2573,x<10min
2574,x<10min
2575,x<10min
2576,x<10min
2577,x<10min
2578,x<10min
2579,x<10min
2580,x<10min
2581,x<10min
2582,x<10min
2583,x<10min
2584,x<10min
2585,x<10min
2586,x<10min
2587,x<10min
2588,x<10min
2589,x<10min
2590,x<10min
2591,x<10min
2592,x<10min
2593,x<10min
2594,x<10min
2595,x<10min
2596,x<10min
2597,x<10min
2598,x<10min
2599,x<10min
2600,x<10min
2601,x<10min
2602,x<10min
2603,x<10min
2604,x<10min
2605,x<10min
2606,x<10min
2607,x<10min
2608,x<10min
2609,x<10min
2610,x<10min
2611,x<10min
2612,x<10min
2613,x<10min
2614,x<10min
2615,x<10min
2616,x<10min
2617,x<10min
2618,x<10min
2619,x<10min
2620,x<10min
2621,x<10min
2622,x<10min
2623,x<10min
2624,x<10min
2625,x<10min
2626,x<10min
2627,x<10min
2628,x<10min
2629,x<10min
2630,x<10min
2631,x<10min
2632,x<10min
2633,x<10min
2634,x<10min
2635,x<10min
2636,x<10min
2637,x<10min
2638,x<10min
2639,x<10min
2640,x<10min
2641,x<10min
2642,x<10min
2643,x<10min
2644,x<10min
2645,x<10min
2646,x<10min
2647,x<10min
2648,x<10min
2649,x<10min
2650,x<10min
2651,x<10min
2652,x<10min
2653,x<10min
2654,x<10min
2655,x<10min
2656,x<10min
2657,x<10min
2658,x<10min
2659,x<10min
2660,x<10min
2661,x<10min
2662,x<10min
2663,x<10min
2664,x<10min
2665,x<10min
2666,x<10min
2667,x<10min
2668,x<10min
2669,x<10min
2670,x<10min
2671,x<10min
2672,x<10min
2673,x<10min
2674,x<10min
2675,x<10min
2676,x<10min
2677,x<10min
2678,x<10min
2679,x<10min
2680,x<10min
2681,x<10min
2682,x<10min
2683,x<10min
2684,x<10min
2685,x<10min
2686,x<10min
2687,x<10min
2688,x<10min
2689,x<10min
2690,x<10min
2691,x<10min
2692,x<10min
2693,x<10min
2694,x<10min
2695,x<10min
2696,x<10min
2697,x<10min
2698,x<10min
2699,x<10min
2700,x<10min
2701,x<10min
2702,x<10min
2703,x<10min
2704,x<10min
2705,x<10min
2706,x<10min
2707,x<10min
2708,x<10min
2709,x<10min
2710,x<10min
2711,x<10min
2712,x<10min
2713,x<10min
2714,x<10min
2715,x<10min
2716,x<10min
2717,x<10min
2718,x<10min
2719,x<10min
2720,x<10min
2721,x<10min
2722,x<10min
2723,x<10min
2724,x<10min
2725,x<10min
2726,x<10min
2727,x<10min
2728,x<10min
2729,x<10min
2730,x<10min
2731,x<10min
2732,x<10min
2733,x<10min
2734,x<10min
2735,x<10min
2736,x<10min
2737,x<10min
2738,x<10min
2739,x<10min
2740,x<10min
2741,x<10min
2742,x<10min
2743,x<10min
2744,x<10min
2745,x<10min
2746,x<10min
2747,x<10min
2748,x<10min
2749,x<10min
2750,x<10min
2751,x<10min
2752,x<10min
2753,x<10min
2754,x<10min
2755,x<10min
2756,x<10min
2757,x<10min
2758,x<10min
2759,x<10min
2760,x<10min
2761,x<10min
2762,x<10min
2763,x<10min
2764,x<10min
2765,x<10min
2766,x<10min
2767,x<10min
2768,x<10min
2769,x<10min
2770,x<10min
2771,x<10min
2772,x<10min
2773,x<10min
2774,x<10min
2775,x<10min
2776,x<10min
2777,x<10min
2778,x<10min
2779,x<10min
2780,x<10min
2781,x<10min
2782,x<10min
2783,x<10min
2784,x<10min
2785,x<10min
2786,x<10min
2787,x<10min
2788,x<10min
2789,x<10min
2790,x<10min
2791,x<10min
2792,x<10min
2793,x<10min
2794,x<10min
2795,x<10min
2796,x<10min
2797,x<10min
2798,x<10min
2799,x<10min
2800,x<10min
2801,x<10min
2802,x<10min
2803,x<10min
2804,x<10min
2805,x<10min
2806,x<10min
2807,x<10min
2808,x<10min
2809,x<10min
2810,x<10min
2811,x<10min
2812,x<10min
2813,x<10min
2814,x<10min
2815,x<10min
2816,x<10min
2817,x<10min
2818,x<10min
2819,x<10min
2820,x<10min
2821,x<10min
2822,x<10min
2823,x<10min
2824,x<10min
2825,x<10min
2826,x<10min
2827,x<10min
2828,x<10min
2829,x<10min
2830,x<10min
2831,x<10min
2832,x<10min
2833,x<10min
2834,x<10min
2835,x<10min
2836,x<10min
2837,x<10min
2838,x<10min
2839,x<10min
2840,x<10min
2841,x<10min
2842,x<10min
2843,x<10min
2844,x<10min
2845,x<10min
2846,x<10min
2847,x<10min
2848,x<10min
2849,x<10min
2850,x<10min
2851,x<10min
2852,x<10min
2853,x<10min
2854,x<10min
2855,x<10min
2856,x<10min
2857,x<10min
2858,x<10min
2859,x<10min
2860,x<10min
2861,x<10min
2862,x<10min
2863,x<10min
2864,x<10min
2865,x<10min
2866,x<10min
2867,x<10min
2868,x<10min
2869,x<10min
2870,x<10min
2871,x<10min
2872,x<10min
2873,x<10min
2874,x<10min
2875,x<10min
2876,x<10min
2877,x<10min
2878,x<10min
2879,x<10min
2880,x<10min
2881,x<10min
2882,x<10min
2883,x<10min
2884,x<10min
2885,x<10min
2886,x<10min
2887,x<10min
2888,x<10min
2889,x<10min
2890,x<10min
2891,x<10min
2892,x<10min
2893,x<10min
2894,x<10min
2895,x<10min
2896,x<10min
2897,x<10min
2898,x<10min
2899,x<10min
2900,x<10min
2901,x<10min
2902,x<10min
2903,x<10min
2904,x<10min
2905,x<10min
2906,x<10min
2907,x<10min
2908,x<10min
2909,x<10min
2910,x<10min
2911,x<10min
2912,x<10min
2913,x<10min
2914,x<10min
2915,x<10min
2916,x<10min
2917,x<10min
2918,x<10min
2919,x<10min
2920,x<10min
2921,x<10min
2922,x<10min
2923,x<10min
2924,x<10min
2925,x<10min
2926,x<10min
2927,x<10min
2928,x<10min
2929,x<10min
2930,x<10min
2931,x<10min
2932,x<10min
2933,x<10min
2934,x<10min
2935,x<10min
2936,x<10min
2937,x<10min
2938,x<10min
2939,x<10min
2940,x<10min
2941,x<10min
2942,x<10min
2943,x<10min
2944,x<10min
2945,x<10min
2946,x<10min
2947,x<10min
2948,x<10min
2949,x<10min
2950,x<10min
2951,x<10min
2952,x<10min
2953,x<10min
2954,x<10min
2955,x<10min
2956,x<10min
2957,x<10min
2958,x<10min
2959,x<10min
2960,x<10min
2961,x<10min
2962,x<10min
2963,x<10min
2964,x<10min
2965,x<10min
2966,x<10min
2967,x<10min
2968,x<10min
2969,x<10min
2970,x<10min
2971,x<10min
2972,x<10min
2973,x<10min
2974,x<10min
2975,x<10min
2976,x<10min
2977,x<10min
2978,x<10min
2979,x<10min
2980,x<10min
2981,x<10min
2982,x<10min
2983,x<10min
2984,x<10min
2985,x<10min
2986,x<10min
2987,x<10min
2988,x<10min
2989,x<10min
2990,x<10min
2991,x<10min
2992,x<10min
2993,x<10min
2994,x<10min
2995,x<10min
2996,x<10min
2997,x<10min
2998,x<10min
2999,x<10min
3000,x<10min
3001,x<10min
3002,x<10min
3003,x<10min
3004,x<10min
3005,x<10min
3006,x<10min
3007,x<10min
3008,x<10min
3009,x<10min
3010,x<10min
3011,x<10min
3012,x<10min
3013,x<10min
3014,x<10min
3015,x<10min
3016,x<10min
3017,x<10min
3018,x<10min
3019,x<10min
3020,x<10min
3021,x<10min
3022,x<10min
3023,x<10min
3024,x<10min
3025,x<10min
3026,x<10min
3027,x<10min
3028,x<10min
3029,x<10min
3030,x<10min
3031,x<10min
3032,x<10min
3033,x<10min
3034,x<10min
3035,x<10min
3036,x<10min
3037,x<10min
3038,x<10min
3039,x<10min
3040,x<10min
3041,x<10min
3042,x<10min
3043,x<10min
3044,x<10min
3045,x<10min
3046,x<10min
3047,x<10min
3048,x<10min
3049,x<10min
3050,x<10min
3051,x<10min
3052,x<10min
3053,x<10min
3054,x<10min
3055,x<10min
3056,x<10min
3057,x<10min
3058,x<10min
3059,x<10min
3060,x<10min
3061,x<10min
3062,x<10min
3063,x<10min
3064,x<10min
3065,x<10min
3066,x<10min
3067,x<10min
3068,x<10min
3069,x<10min
3070,x<10min
3071,x<10min
3072,x<10min
3073,x<10min
3074,x<10min
3075,x<10min
3076,x<10min
3077,x<10min
3078,x<10min
3079,x<10min
3080,x<10min
3081,x<10min
3082,x<10min
3083,x<10min
3084,x<10min
3085,x<10min
3086,x<10min
3087,x<10min
3088,x<10min
3089,x<10min
3090,x<10min
3091,x<10min
3092,x<10min
3093,x<10min
3094,x<10min
3095,x<10min
3096,x<10min
3097,x<10min
3098,x<10min
3099,x<10min
3100,x<10min
3101,x<10min
3102,x<10min
3103,x<10min
3104,x<10min
3105,x<10min
3106,x<10min
3107,x<10min
3108,x<10min
3109,x<10min
3110,x<10min
3111,x<10min
3112,x<10min
3113,x<10min
3114,x<10min
3115,x<10min
3116,x<10min
3117,x<10min
3118,x<10min
3119,x<10min
3120,x<10min
3121,x<10min
3122,x<10min
3123,x<10min
3124,x<10min
3125,x<10min
3126,x<10min
3127,x<10min
3128,x<10min
3129,x<10min
3130,x<10min
3131,x<10min
3132,x<10min
3133,x<10min
3134,x<10min
3135,x<10min
3136,x<10min
3137,x<10min
3138,x<10min
3139,x<10min
3140,x<10min
3141,x<10min
3142,x<10min
3143,x<10min
3144,x<10min
3145,x<10min
3146,x<10min
3147,x<10min
3148,x<10min
3149,x<10min
3150,x<10min
3151,x<10min
3152,x<10min
3153,x<10min
3154,x<10min
3155,x<10min
3156,x<10min
3157,x<10min
3158,x<10min
3159,x<10min
3160,x<10min
3161,x<10min
3162,x<10min
3163,x<10min
3164,x<10min
3165,x<10min
3166,x<10min
3167,x<10min
3168,x<10min
3169,x<10min
3170,x<10min
3171,x<10min
3172,x<10min
3173,x<10min
3174,x<10min
3175,x<10min
3176,x<10min
3177,x<10min
3178,x<10min
3179,x<10min
3180,x<10min
3181,x<10min
3182,x<10min
3183,x<10min
3184,x<10min
3185,x<10min
3186,x<10min
3187,x<10min
3188,x<10min
3189,x<10min
3190,x<10min
3191,x<10min
3192,x<10min
3193,x<10min
3194,x<10min
3195,x<10min
3196,x<10min
3197,x<10min
3198,x<10min
3199,x<10min
3200,x<10min
3201,x<10min
3202,x<10min
3203,x<10min
3204,x<10min
3205,x<10min
3206,x<10min
3207,x<10min
3208,x<10min
3209,x<10min
3210,x<10min
3211,x<10min
3212,x<10min
3213,x<10min
3214,x<10min
3215,x<10min
3216,x<10min
3217,x<10min
3218,x<10min
3219,x<10min
3220,x<10min
3221,x<10min
3222,x<10min
3223,x<10min
3224,x<10min
3225,x<10min
3226,x<10min
3227,x<10min
3228,x<10min
3229,x<10min
3230,x<10min
3231,x<10min
3232,x<10min
3233,x<10min
3234,x<10min
3235,x<10min
3236,x<10min
3237,x<10min
3238,x<10min
3239,x<10min
3240,x<10min
3241,x<10min
3242,x<10min
3243,x<10min
3244,x<10min
3245,x<10min
3246,x<10min
3247,x<10min
3248,x<10min
3249,x<10min
3250,x<10min
3251,x<10min
3252,x<10min
3253,x<10min
3254,x<10min
3255,x<10min
3256,x<10min
3257,x<10min
3258,x<10min
3259,x<10min
3260,x<10min
3261,x<10min
3262,x<10min
3263,x<10min
3264,x<10min
3265,x<10min
3266,x<10min
3267,x<10min
3268,x<10min
3269,x<10min
3270,x<10min
3271,x<10min
3272,x<10min
3273,x<10min
3274,x<10min
3275,x<10min
3276,x<10min
3277,x<10min
3278,x<10min
3279,x<10min
3280,x<10min
3281,x<10min
3282,x<10min
3283,x<10min
3284,x<10min
3285,x<10min
3286,x<10min
3287,x<10min
3288,x<10min
3289,x<10min
3290,x<10min
3291,x<10min
3292,x<10min
3293,x<10min
3294,x<10min
3295,x<10min
3296,x<10min
3297,x<10min
3298,x<10min
3299,x<10min
3300,x<10min
3301,x<10min
3302,x<10min
3303,x<10min
3304,x<10min
3305,x<10min
3306,x<10min
3307,x<10min
3308,x<10min
3309,x<10min
3310,x<10min
3311,x<10min
3312,x<10min
3313,x<10min
3314,x<10min
3315,x<10min
3316,x<10min
3317,x<10min
3318,x<10min
3319,x<10min
3320,x<10min
3321,x<10min
3322,x<10min
3323,x<10min
3324,x<10min
3325,x<10min
3326,x<10min
3327,x<10min
3328,x<10min
3329,x<10min
3330,x<10min
3331,x<10min
3332,x<10min
3333,x<10min
3334,x<10min
3335,x<10min
3336,x<10min
3337,x<10min
3338,x<10min
3339,x<10min
3340,x<10min
3341,x<10min
3342,x<10min
3343,x<10min
3344,x<10min
3345,x<10min
3346,x<10min
3347,x<10min
3348,x<10min
3349,x<10min
3350,x<10min
3351,x<10min
3352,x<10min
3353,x<10min
3354,x<10min
3355,x<10min
3356,x<10min
3357,x<10min
3358,x<10min
3359,x<10min
3360,x<10min
3361,x<10min
3362,x<10min
3363,x<10min
3364,x<10min
3365,x<10min
3366,x<10min
3367,x<10min
3368,x<10min
3369,x<10min
3370,x<10min
3371,x<10min
3372,x<10min
3373,x<10min
3374,x<10min
3375,x<10min
3376,x<10min
3377,x<10min
3378,x<10min
3379,x<10min
3380,x<10min
3381,x<10min
3382,x<10min
3383,x<10min
3384,x<10min
3385,x<10min
3386,x<10min
3387,x<10min
3388,x<10min
3389,x<10min
3390,x<10min
3391,x<10min
3392,x<10min
3393,x<10min
3394,x<10min
3395,x<10min
3396,x<10min
3397,x<10min
3398,x<10min
3399,x<10min
3400,x<10min
3401,x<10min
3402,x<10min
3403,x<10min
3404,x<10min
3405,x<10min
3406,x<10min
3407,x<10min
3408,x<10min
3409,x<10min
3410,x<10min
3411,x<10min
3412,x<10min
3413,x<10min
3414,x<10min
3415,x<10min
3416,x<10min
3417,x<10min
3418,x<10min
3419,x<10min
3420,x<10min
3421,x<10min
3422,x<10min
3423,x<10min
3424,x<10min
3425,x<10min
3426,x<10min
3427,x<10min
3428,x<10min
3429,x<10min
3430,x<10min
3431,x<10min
3432,x<10min
3433,x<10min
3434,x<10min
3435,x<10min
3436,x<10min
3437,x<10min
3438,x<10min
3439,x<10min
3440,x<10min
3441,x<10min
3442,x<10min
3443,x<10min
3444,x<10min
3445,x<10min
3446,x<10min
3447,x<10min
3448,x<10min
3449,x<10min
3450,x<10min
3451,x<10min
3452,x<10min
3453,x<10min
3454,x<10min
3455,x<10min
3456,x<10min
3457,x<10min
3458,x<10min
3459,x<10min
3460,x<10min
3461,x<10min
3462,x<10min
3463,x<10min
3464,x<10min
3465,x<10min
3466,x<10min
3467,x<10min
3468,x<10min
3469,x<10min
3470,x<10min
3471,x<10min
3472,x<10min
3473,x<10min
3474,x<10min
3475,x<10min
3476,x<10min
3477,x<10min
3478,x<10min
3479,x<10min
3480,x<10min
3481,x<10min
3482,x<10min
3483,x<10min
3484,x<10min
3485,x<10min
3486,x<10min
3487,x<10min
3488,x<10min
3489,x<10min
3490,x<10min
3491,x<10min
3492,x<10min
3493,x<10min
3494,x<10min
3495,x<10min
3496,x<10min
3497,x<10min
3498,x<10min
3499,x<10min
3500,x<10min
3501,x<10min
3502,x<10min
3503,x<10min
3504,x<10min
3505,x<10min
3506,x<10min
3507,x<10min
3508,x<10min
3509,x<10min
3510,x<10min
3511,x<10min
3512,x<10min
3513,x<10min
3514,x<10min
3515,x<10min
3516,x<10min
3517,x<10min
3518,x<10min
3519,x<10min
3520,x<10min
3521,x<10min
3522,x<10min
3523,x<10min
3524,x<10min
3525,x<10min
3526,x<10min
3527,x<10min
3528,x<10min
3529,x<10min
3530,x<10min
3531,x<10min
3532,x<10min
3533,x<10min
3534,x<10min
3535,x<10min
3536,x<10min
3537,x<10min
3538,x<10min
3539,x<10min
3540,x<10min
3541,x<10min
3542,x<10min
3543,x<10min
3544,x<10min
3545,x<10min
3546,x<10min
